bench,config,seed,W,H,cw,threads,place_time_s,sys_place_core_s,sys_sta_s,route_wall_s,routed_ok,wl,cpd_ns,fmax_mhz,error
deepfreeze.style1,vtr,0,200,200,130,12,65.02,,,44.686795711517334,True,770677,7.3743,135.606,
deepfreeze.style1,vtr,1,200,200,130,12,65.66,,,45.189908027648926,True,767766,7.52795,132.838,
deepfreeze.style1,vtr,2,200,200,130,12,64.41,,,45.84374380111694,True,779443,7.94717,125.831,
deepfreeze.style1,vtr,3,200,200,130,12,63.67,,,45.445648431777954,True,763916,7.58016,131.923,
deepfreeze.style1,vtr,4,200,200,130,12,67.97,,,44.98860502243042,True,778988,8.69892,114.957,
deepfreeze.style1,vtr,5,200,200,130,12,65.68,,,45.29345417022705,True,774159,8.00632,124.901,
deepfreeze.style1,vtr,6,200,200,130,12,65.04,,,45.13744521141052,True,779454,8.30753,120.373,
deepfreeze.style1,vtr,7,200,200,130,12,67.71,,,44.78704285621643,True,767822,7.56294,132.224,
deepfreeze.style1,vtr,8,200,200,130,12,65.75,,,44.540212869644165,True,761015,7.44463,134.325,
deepfreeze.style1,vtr,9,200,200,130,12,67.68,,,45.74075388908386,True,771036,6.96411,143.593,
dnnweaver,soph,0,200,200,178,1,2.0134,0.2539,1.722,2176.7501904964447,False,,,,
dnnweaver,soph,1,200,200,178,1,2.5784,0.3301,2.2061,317.32448720932007,False,,,,
dnnweaver,soph,2,200,200,178,1,1.2353,0.163,1.0408,2785.9059166908264,False,,,,
dnnweaver,soph,3,200,200,178,1,1.1468,0.1458,0.9705,2723.9241490364075,False,,,,
dnnweaver,soph,4,200,200,178,1,1.5142,0.196,1.2843,1650.3962090015411,False,,,,
dnnweaver,soph,5,200,200,178,1,1.4804,0.1899,1.2572,1025.316207408905,False,,,,
dnnweaver,soph,6,200,200,178,1,1.4874,0.1891,1.2643,1751.53764295578,False,,,,
dnnweaver,soph,7,200,200,178,1,2.0171,0.2586,1.7205,981.3774371147156,False,,,,
dnnweaver,soph,8,200,200,178,1,1.4891,0.1914,1.2648,2392.4433686733246,False,,,,
dnnweaver,soph,9,200,200,178,1,1.6256,0.2084,1.3823,1338.9378476142883,False,,,,
dnnweaver,vtr,0,200,200,178,12,168.93,,,67.32602143287659,True,2615821,13.0477,76.642,
dnnweaver,vtr,1,200,200,178,12,171.92,,,88.11763715744019,True,2624774,13.7116,72.9312,
dnnweaver,vtr,2,200,200,178,12,168.8,,,66.37516188621521,True,2517999,14.1009,70.9174,
dnnweaver,vtr,3,200,200,178,12,173.32,,,65.97826147079468,True,2537837,13.3237,75.0543,
dnnweaver,vtr,4,200,200,178,12,173.73,,,68.32875370979309,True,2618706,15.2709,65.484,
dnnweaver,vtr,5,200,200,178,12,169.65,,,67.23226284980774,True,2526913,13.2667,75.3766,
dnnweaver,vtr,6,200,200,178,12,171.79,,,70.08300733566284,True,2684160,14.1247,70.7981,
dnnweaver,vtr,7,200,200,178,12,179.03,,,89.86897993087769,True,2611008,14.4108,69.3924,
dnnweaver,vtr,8,200,200,178,12,171.06,,,66.22549843788147,True,2562888,13.0831,76.4345,
dnnweaver,vtr,9,200,200,178,12,180.81,,,65.93099474906921,True,2467953,17.1197,58.4122,
proxy.6,soph,0,200,200,164,1,2.1191,0.2992,1.7861,118.46259617805481,True,2193487,10.9386,91.4195,
proxy.6,soph,1,200,200,164,1,2.1334,0.3011,1.7979,112.49889326095581,True,2236862,10.4866,95.3597,
proxy.6,soph,2,200,200,164,1,2.0775,0.3013,1.7422,151.2302429676056,True,2281504,10.2209,97.8387,
proxy.6,soph,3,200,200,164,1,2.14,0.2968,1.8088,134.79353427886963,True,2274232,11.9082,83.976,
proxy.6,soph,4,200,200,164,1,2.0984,0.3089,1.7554,111.26027584075928,True,2226797,11.0575,90.4363,
proxy.6,soph,5,200,200,164,1,2.1097,0.2993,1.7769,122.17803716659546,True,2248763,10.7414,93.0977,
proxy.6,soph,6,200,200,164,1,2.124,0.3095,1.7803,114.25452661514282,True,2246743,10.9187,91.5863,
proxy.6,soph,7,200,200,164,1,1.9361,0.2827,1.6207,137.51103377342224,True,2278695,10.4526,95.6696,
proxy.6,soph,8,200,200,164,1,2.0621,0.3017,1.7264,100.7951226234436,True,2258263,10.4515,95.6798,
proxy.6,soph,9,200,200,164,1,2.1244,0.3031,1.7871,122.31690216064453,True,2263353,10.4338,95.8422,
proxy.6,vtr,0,200,200,164,12,95.61,,,56.55819845199585,True,1719227,11.0915,90.1593,
proxy.6,vtr,1,200,200,164,12,94.15,,,58.11614274978638,True,1749558,11.6295,85.9881,
proxy.6,vtr,2,200,200,164,12,93.97,,,56.7634756565094,True,1736812,10.4733,95.4812,
proxy.6,vtr,3,200,200,164,12,94.65,,,56.51037955284119,True,1757076,12.196,81.9942,
proxy.6,vtr,4,200,200,164,12,92.63,,,55.655288219451904,True,1697426,11.2038,89.2557,
proxy.6,vtr,5,200,200,164,12,93.93,,,57.06465792655945,True,1718171,10.0953,99.0557,
proxy.6,vtr,6,200,200,164,12,96.1,,,55.35598921775818,True,1734753,10.2523,97.5386,
proxy.6,vtr,7,200,200,164,12,94.93,,,58.462382078170776,True,1774148,10.4609,95.5938,
proxy.6,vtr,8,200,200,164,12,95.6,,,55.95800852775574,True,1744474,10.8526,92.144,
proxy.6,vtr,9,200,200,164,12,96.49,,,56.80768060684204,True,1747442,10.3819,96.3216,
bnn,soph,0,200,200,158,1,2.0849,0.3128,1.7244,75.69184994697571,True,1564667,11.7887,84.827,
bnn,soph,1,200,200,158,1,1.7737,0.2663,1.4649,51.556344509124756,True,1567028,11.5559,86.5359,
bnn,soph,2,200,200,158,1,1.6276,0.2462,1.3406,51.9569091796875,True,1576141,11.5021,86.9403,
bnn,soph,3,200,200,158,1,1.8752,0.2799,1.5504,51.50229740142822,True,1579762,11.683,85.5947,
bnn,soph,4,200,200,158,1,1.6218,0.2457,1.3336,51.197986125946045,True,1591948,11.7942,84.7872,
bnn,soph,5,200,200,158,1,1.2075,0.1914,0.9792,52.15078616142273,True,1600012,11.6667,85.7142,
bnn,soph,6,200,200,158,1,1.9519,0.2964,1.6104,51.10438680648804,True,1559288,14.981,66.7513,
bnn,soph,7,200,200,158,1,2.1038,0.3072,1.7491,50.14575266838074,True,1578592,15.8816,62.9659,
bnn,soph,8,200,200,158,1,2.1242,0.304,1.7749,50.748727798461914,True,1579788,13.7048,72.9673,
bnn,soph,9,200,200,158,1,1.0355,0.1603,0.8411,53.2519474029541,True,1657167,11.4955,86.9906,
bnn,vtr,0,200,200,158,12,86.61,,,48.79432678222656,True,1336581,10.9934,90.9636,
bnn,vtr,1,200,200,158,12,89.13,,,49.402543783187866,True,1290348,10.686,93.5802,
bnn,vtr,2,200,200,158,12,88.1,,,49.953346490859985,True,1307189,10.631,94.0642,
bnn,vtr,3,200,200,158,12,92.44,,,50.05352258682251,True,1317814,11.3328,88.2391,
bnn,vtr,4,200,200,158,12,85.23,,,49.84579682350159,True,1343970,10.3351,96.7574,
bnn,vtr,5,200,200,158,12,85.63,,,49.295605182647705,True,1303890,10.5099,95.1486,
bnn,vtr,6,200,200,158,12,88.58,,,48.94360637664795,True,1282429,10.2246,97.8037,
bnn,vtr,7,200,200,158,12,89.17,,,49.242584466934204,True,1342337,10.246,97.5987,
bnn,vtr,8,200,200,158,12,89.48,,,49.64400768280029,True,1293891,10.5402,94.875,
bnn,vtr,9,200,200,158,12,90.41,,,48.30195736885071,True,1261902,10.8261,92.3689,
deepfreeze.style2,soph,0,200,200,182,1,2.0254,0.3032,1.6851,84.95769500732422,True,1342193,9.13414,109.479,
deepfreeze.style2,soph,1,200,200,182,1,0.6446,0.1037,0.516,57.86009693145752,True,1733036,9.56951,104.499,
deepfreeze.style2,soph,2,200,200,182,1,1.9392,0.3083,1.5936,56.757473945617676,True,1363727,8.8525,112.962,
deepfreeze.style2,soph,3,200,200,182,1,2.0279,0.3168,1.673,55.4065682888031,True,1342080,9.00193,111.087,
deepfreeze.style2,soph,4,200,200,182,1,2.0916,0.3172,1.7356,55.81282305717468,True,1370665,9.03182,110.72,
deepfreeze.style2,soph,5,200,200,182,1,0.6311,0.1028,0.5039,57.156527280807495,True,1720897,9.40975,106.273,
deepfreeze.style2,soph,6,200,200,182,1,1.9545,0.3071,1.6102,55.9171667098999,True,1342703,8.79415,113.712,
deepfreeze.style2,soph,7,200,200,182,1,2.0422,0.3118,1.6923,55.306689977645874,True,1330903,8.82263,113.345,
deepfreeze.style2,soph,8,200,200,182,1,0.5453,0.0872,0.4346,59.169421434402466,True,1849946,9.94736,100.529,
deepfreeze.style2,soph,9,200,200,182,1,1.9703,0.3076,1.6258,55.25651288032532,True,1337792,9.18779,108.84,
deepfreeze.style2,vtr,0,200,200,182,12,99.07,,,53.96108078956604,True,1136418,8.66743,115.374,
deepfreeze.style2,vtr,1,200,200,182,12,102.26,,,53.364442348480225,True,1124849,9.08287,110.097,
deepfreeze.style2,vtr,2,200,200,182,12,96.92,,,54.5627236366272,True,1144545,9.22736,108.373,
deepfreeze.style2,vtr,3,200,200,182,12,96.04,,,54.411741971969604,True,1158036,9.05264,110.465,
deepfreeze.style2,vtr,4,200,200,182,12,95.9,,,53.967193365097046,True,1138251,9.07611,110.179,
deepfreeze.style2,vtr,5,200,200,182,12,104.82,,,55.01209545135498,True,1140149,8.44496,118.414,
deepfreeze.style2,vtr,6,200,200,182,12,96.06,,,54.91510987281799,True,1138928,8.81846,113.399,
deepfreeze.style2,vtr,7,200,200,182,12,103.63,,,54.51616168022156,True,1132188,9.82361,101.796,
deepfreeze.style2,vtr,8,200,200,182,12,97.32,,,53.253923177719116,True,1131541,9.09837,109.91,
deepfreeze.style2,vtr,9,200,200,182,12,101.9,,,54.964301347732544,True,1154602,9.27303,107.84,
clstm_like.small,soph,0,200,200,140,1,0.6537,0.098,0.5363,202.06293082237244,False,,,,
clstm_like.small,soph,1,200,200,140,1,1.8764,0.2717,1.5755,55.00905919075012,True,1526330,9.04418,110.568,
clstm_like.small,soph,2,200,200,140,1,1.5276,0.2213,1.2802,66.43199801445007,True,1654604,8.80592,113.56,
clstm_like.small,soph,3,200,200,140,1,2.1237,0.3104,1.7818,54.61282992362976,True,1481699,8.8832,112.572,
clstm_like.small,soph,4,200,200,140,1,2.1137,0.308,1.7743,52.65505647659302,True,1446210,8.92928,111.991,
clstm_like.small,soph,5,200,200,140,1,1.9332,0.2852,1.618,53.70933675765991,True,1482507,9.03865,110.636,
clstm_like.small,soph,6,200,200,140,1,0.9546,0.1416,0.7913,129.76555109024048,True,1911278,8.91599,112.158,
clstm_like.small,soph,7,200,200,140,1,2.1512,0.3113,1.8086,54.00745964050293,True,1442780,9.03824,110.641,
clstm_like.small,soph,8,200,200,140,1,2.1305,0.3099,1.7891,54.105587005615234,True,1458287,8.37872,119.35,
clstm_like.small,soph,9,200,200,140,1,0.7613,0.1141,0.6269,238.93511056900024,False,,,,
clstm_like.small,vtr,0,200,200,140,12,80.96,,,49.59713649749756,True,1109957,8.37207,119.445,
clstm_like.small,vtr,1,200,200,140,12,77.04,,,50.19694685935974,True,1081471,8.34662,119.809,
clstm_like.small,vtr,2,200,200,140,12,79.9,,,49.84508681297302,True,1071515,8.50428,117.588,
clstm_like.small,vtr,3,200,200,140,12,80.76,,,50.0513436794281,True,1072451,8.74103,114.403,
clstm_like.small,vtr,4,200,200,140,12,83.04,,,50.39142632484436,True,1086184,8.36322,119.571,
clstm_like.small,vtr,5,200,200,140,12,79.66,,,51.35445523262024,True,1107983,9.31803,107.319,
clstm_like.small,vtr,6,200,200,140,12,84.56,,,50.94214463233948,True,1082058,8.07002,123.915,
clstm_like.small,vtr,7,200,200,140,12,83.7,,,49.90189456939697,True,1088434,8.75874,114.172,
clstm_like.small,vtr,8,200,200,140,12,80.72,,,50.746959924697876,True,1079260,8.20887,121.819,
clstm_like.small,vtr,9,200,200,140,12,79.25,,,50.00891900062561,True,1045305,8.36765,119.508,
